1358612207.866282 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358612207.866312 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358612207.866342 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358612207.866373 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358612207.866402 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358612207.866436 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358612207.866467 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358612207.866518 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358612207.866548 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358612207.866576 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358612207.866605 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358612207.866634 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358612207.866662 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358612207866422
1358612207.866691 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358612207.866719 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358612207.866747 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358612207.866776 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358612207.866806 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358612207.866834 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358612808.876105 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358612808.876207 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358612808.876239 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358612808.876270 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358612808.876300 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358612808.876332 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358612808.876362 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358612808.876392 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358612207866422
1358612808.876421 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358612808.876452 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358612808.876481 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358612808.876512 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358612808.876542 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358612808.876571 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358612808.876605 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358612808.876635 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358612808.876665 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358612808.876695 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358612808.876725 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358612808.876755 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358612808.876784 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358612808.876814 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358612808876591
1358612808.876844 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358612808.876875 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358612808.876905 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358612808.876935 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358612808.876965 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358612808.876994 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358613410.887323 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358613410.887428 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358613410.887460 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358613410.887491 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358613410.887521 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358613410.887551 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358613410.887581 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358613410.887610 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358612808876591
1358613410.887662 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358613410.887693 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358613410.887721 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358613410.887750 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358613410.887778 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358613410.887807 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358613410.887839 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358613410.887868 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358613410.887896 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358613410.887925 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358613410.887953 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358613410.887982 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358613410.888011 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358613410.888039 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358613410887825
1358613410.888068 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358613410.888097 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358613410.888125 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358613410.888154 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358613410.888183 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358613410.888211 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358614012.398809 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358614012.398915 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358614012.398948 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358614012.398979 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358614012.399008 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358614012.399038 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358614012.399068 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358614012.399098 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358613410887825
1358614012.399128 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358614012.399158 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358614012.399187 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358614012.399217 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358614012.399247 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358614012.399277 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358614012.399309 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358614012.399340 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358614012.399369 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358614012.399399 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358614012.399429 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358614012.399458 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358614012.399488 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358614012.399517 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358614012399296
1358614012.399547 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358614012.399577 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358614012.399606 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358614012.399638 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358614012.399667 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358614012.399697 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358614613.412334 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358614613.412457 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358614613.412489 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358614613.412519 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358614613.412547 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358614613.412576 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358614613.412605 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358614613.412633 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358614012399296
1358614613.412662 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358614613.412691 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358614613.412719 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358614613.412747 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358614613.412776 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358614613.412804 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358614613.412836 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358614613.412865 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358614613.412894 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358614613.412922 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358614613.412952 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358614613.412981 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358614613.413010 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358614613.413038 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358614613412823
1358614613.413067 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358614613.413096 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358614613.413124 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358614613.413153 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358614613.413181 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358614613.413209 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358615214.925316 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358615214.925431 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358615214.925465 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358615214.925495 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358615214.925525 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358615214.925555 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358615214.925585 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358615214.925614 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358614613412823
1358615214.925644 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358615214.925674 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358615214.925704 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358615214.925733 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358615214.925763 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358615214.925792 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358615214.925825 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358615214.925856 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358615214.925885 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358615214.925915 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358615214.925944 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358615214.925974 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358615214.926003 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358615214.926033 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358615214925812
1358615214.926085 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358615214.926114 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358615214.926143 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358615214.926171 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358615214.926199 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358615214.926227 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358615816.935503 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358615816.935610 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358615816.935642 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358615816.935673 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358615816.935703 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358615816.935733 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358615816.935762 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358615816.935792 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358615214925812
1358615816.935821 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358615816.935851 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358615816.935880 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358615816.935910 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358615816.935940 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358615816.935969 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358615816.936002 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358615816.936033 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358615816.936062 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358615816.936092 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358615816.936121 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358615816.936151 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358615816.936180 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358615816.936210 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358615816935988
1358615816.936239 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358615816.936269 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358615816.936298 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358615816.936329 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358615816.936360 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358615816.936389 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358616417.951839 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358616417.951944 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358616417.951977 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358616417.952008 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358616417.952037 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358616417.952069 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358616417.952099 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358616417.952129 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358615816935988
1358616417.952158 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358616417.952188 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358616417.952218 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358616417.952247 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358616417.952277 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358616417.952307 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358616417.952340 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358616417.952391 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358616417.952421 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358616417.952450 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358616417.952479 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358616417.952508 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358616417.952537 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358616417.952566 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358616417952326
1358616417.952594 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358616417.952624 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358616417.952653 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358616417.952682 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358616417.952710 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358616417.952739 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358617018.468738 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358617018.468842 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358617018.468875 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358617018.468906 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358617018.468936 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358617018.468966 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358617018.468996 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358617018.469027 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358616417952326
1358617018.469057 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358617018.469087 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358617018.469117 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358617018.469147 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358617018.469177 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358617018.469207 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358617018.469240 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358617018.469271 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358617018.469301 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358617018.469331 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358617018.469361 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358617018.469405 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358617018.469438 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358617018.469468 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358617018469227
1358617018.469499 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358617018.469529 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358617018.469559 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358617018.469589 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358617018.469619 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358617018.469649 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358617619.508127 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358617619.508252 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358617619.508286 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358617619.508317 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358617619.508347 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358617619.508378 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358617619.508408 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358617619.508458 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358617018469227
1358617619.508489 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358617619.508518 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358617619.508546 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358617619.508575 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358617619.508604 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358617619.508633 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
1358617619.508665 - nlsr_lsdb.c, refresh_name_lsdb, 1831 : Name-LSA
1358617619.508695 - nlsr_lsdb.c, refresh_name_lsdb, 1832 : Adding name lsa
1358617619.508723 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358617619.508752 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358617619.508781 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358617619.508810 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358617619.508839 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358617619.508868 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358617619508652
1358617619.508896 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358617619.508925 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358617619.508955 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358617619.508984 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358617619.509013 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358617619.509041 - nlsr_lsdb.c, refresh_name_lsdb, 1834 : name_lsa_end
1358618279.532392 - nlsr_lsdb.c, refresh_name_lsdb, 1816 : Name-LSA
1358618279.532499 - nlsr_lsdb.c, refresh_name_lsdb, 1817 : Deleting name lsa
1358618279.532531 - nlsr_lsdb.c, write_log_for_name_lsa, 499 :-----------Name LSA Content---------------
1358618279.532562 - nlsr_lsdb.c, write_log_for_name_lsa, 500 :	Origination Router: /ndn/memphis.edu/cs/castor
1358618279.532592 - nlsr_lsdb.c, write_log_for_name_lsa, 501 :	Origination Router Length:	27
1358618279.532623 - nlsr_lsdb.c, write_log_for_name_lsa, 502 :	LS Type:	2
1358618279.532653 - nlsr_lsdb.c, write_log_for_name_lsa, 503 :	LS Id:	1
1358618279.532683 - nlsr_lsdb.c, write_log_for_name_lsa, 504 :	Origination Time:	1358617619508652
1358618279.532713 - nlsr_lsdb.c, write_log_for_name_lsa, 505 :	Is Valid:	1
1358618279.532744 - nlsr_lsdb.c, write_log_for_name_lsa, 506 :	LSA Data			
1358618279.532773 - nlsr_lsdb.c, write_log_for_name_lsa, 507 :		Name Prefix: /ndn/memphis.edu/cs/castor/name1
1358618279.532803 - nlsr_lsdb.c, write_log_for_name_lsa, 508 :		Name Prefix Length:	33
1358618279.532834 - nlsr_lsdb.c, write_log_for_name_lsa, 509 :
1358618279.532864 - nlsr_lsdb.c, refresh_name_lsdb, 1819 : name_lsa_end
